id,nome,localidade,frequencia
39027,olinda,41,385
39028,olinda,33,555
39029,olinda,11,156
39030,olinda,24,114
39031,olinda,14,27
39032,olinda,43,218
39033,olinda,42,284
39034,olinda,28,90
39035,olinda,35,1610
39036,olinda,17,57
39037,heleno,0,8460
39038,heleno,27,107
39039,heleno,29,148
39040,heleno,23,107
39041,heleno,53,86
39042,heleno,32,83
39043,heleno,52,179
39044,heleno,21,21
39045,heleno,31,2744
39046,heleno,50,98
39047,heleno,51,70
39048,heleno,15,66
39049,heleno,25,295
39050,heleno,26,904
39051,heleno,22,16
39052,heleno,41,210
39053,heleno,33,915
39054,heleno,11,26
39055,heleno,24,87
39056,heleno,43,59
39057,heleno,42,116
39058,heleno,28,16
39059,heleno,35,2072
39060,heleno,17,20
39061,lma,0,8456
39062,lma,12,39
39063,lma,27,108
39064,lma,13,339
39065,lma,16,16
39066,lma,29,469
39067,lma,23,540
39068,lma,53,152
39069,lma,32,77
39070,lma,52,363
39071,lma,21,310
39072,lma,31,593
39073,lma,50,84
39074,lma,51,166
39075,lma,15,423
39076,lma,25,174
39077,lma,26,433
39078,lma,22,138
39079,lma,41,492
39080,lma,33,511
39081,lma,11,74
39082,lma,24,176
39083,lma,14,25
39084,lma,43,296
39085,lma,42,218
39086,lma,28,41
39087,lma,35,2151
39088,lma,17,48
39089,rubeiro,0,8443
39090,rubeiro,27,33
39091,rubeiro,13,115
39092,rubeiro,16,20
39093,rubeiro,29,571
39094,rubeiro,23,219
39095,rubeiro,53,163
39096,rubeiro,32,155
39097,rubeiro,52,476
39098,rubeiro,21,228
39099,rubeiro,31,979
39100,rubeiro,50,132
39101,rubeiro,51,173
39102,rubeiro,15,279
39103,rubeiro,25,57
39104,rubeiro,26,144
39105,rubeiro,22,128
39106,rubeiro,41,673
39107,rubeiro,33,790
39108,rubeiro,11,51
39109,rubeiro,24,41
39110,rubeiro,14,22
39111,rubeiro,43,381
39112,rubeiro,42,324
39113,rubeiro,28,42
39114,rubeiro,35,2118
39115,rubeiro,17,116
39116,luciana,0,8437
39117,luciana,12,21
39118,luciana,27,161
39119,luciana,13,39
39120,luciana,29,172
39121,luciana,23,378
39122,luciana,53,120
39123,luciana,32,108
39124,luciana,52,370
39125,luciana,21,89
39126,luciana,31,2045
39127,luciana,50,91
39128,luciana,51,147
39129,luciana,15,132
39130,luciana,25,135
39131,luciana,26,644
39132,luciana,22,76
39133,luciana,41,382
39134,luciana,33,540
39135,luciana,11,75
39136,luciana,24,223
39137,luciana,14,18
39138,luciana,43,210
39139,luciana,42,249
39140,luciana,28,37
39141,luciana,35,1935
39142,luciana,17,36
39143,varjao,0,8431
39144,varjao,27,48
39145,varjao,13,153
39146,varjao,29,4603
39147,varjao,53,51
39148,varjao,32,32
39149,varjao,52,74
39150,varjao,31,233
39151,varjao,50,43
39152,varjao,51,177
39153,varjao,15,150
39154,varjao,26,156
39155,varjao,22,29
39156,varjao,41,122
39157,varjao,33,256
39158,varjao,24,35
39159,varjao,42,23
39160,varjao,28,513
39161,varjao,35,1668
39162,fonsceca,0,8430
39163,fonsceca,12,24
39164,fonsceca,27,97
39165,fonsceca,13,70
39166,fonsceca,29,725
39167,fonsceca,23,139
39168,fonsceca,53,247
39169,fonsceca,32,164
39170,fonsceca,52,451
39171,fonsceca,21,313
39172,fonsceca,31,1862
39173,fonsceca,50,102
39174,fonsceca,51,129
39175,fonsceca,15,192
39176,fonsceca,25,104
39177,fonsceca,26,321
39178,fonsceca,22,52
39179,fonsceca,41,349
39180,fonsceca,33,730
39181,fonsceca,11,54
39182,fonsceca,24,206
39183,fonsceca,14,15
39184,fonsceca,43,394
39185,fonsceca,42,121
39186,fonsceca,28,241
39187,fonsceca,35,1265
39188,fonsceca,17,49
39189,antero,0,8406
39190,antero,27,230
39191,antero,13,149
39192,antero,29,155
39193,antero,23,501
39194,antero,53,77
39195,antero,32,164
39196,antero,52,161
39197,antero,21,45
39198,antero,31,1585
39199,antero,50,177
39200,antero,51,159
39201,antero,15,165
39202,antero,25,622
39203,antero,26,481
39204,antero,22,59
39205,antero,41,335
39206,antero,33,975
39207,antero,11,77
39208,antero,24,139
39209,antero,14,19
39210,antero,43,94
39211,antero,42,229
39212,antero,28,33
39213,antero,35,1727
39214,antero,17,36
39215,rodrgues,0,8396
39216,rodrgues,12,30
39217,rodrgues,27,50
39218,rodrgues,13,223
39219,rodrgues,16,33
39220,rodrgues,29,393
39221,rodrgues,23,432
39222,rodrgues,53,159
39223,rodrgues,32,158
39224,rodrgues,52,641
39225,rodrgues,21,382
39226,rodrgues,31,1024
39227,rodrgues,50,108
39228,rodrgues,51,201
39229,rodrgues,15,416
39230,rodrgues,25,104
39231,rodrgues,26,176
39232,rodrgues,22,213
39233,rodrgues,41,378
39234,rodrgues,33,562
39235,rodrgues,11,89
39236,rodrgues,24,86
39237,rodrgues,14,45
39238,rodrgues,43,403
39239,rodrgues,42,208
39240,rodrgues,28,35
39241,rodrgues,35,1723
39242,rodrgues,17,124
39243,pareira,0,8394
39244,pareira,12,20
39245,pareira,27,103
39246,pareira,13,198
39247,pareira,16,25
39248,pareira,29,487
39249,pareira,23,290
39250,pareira,53,104
39251,pareira,32,117
39252,pareira,52,758
39253,pareira,21,357
39254,pareira,31,1140
39255,pareira,50,149
39256,pareira,51,309
39257,pareira,15,410
39258,pareira,25,157
39259,pareira,26,329
39260,pareira,22,120
39261,pareira,41,399
39262,pareira,33,613
39263,pareira,11,68
39264,pareira,24,115
39265,pareira,14,48
39266,pareira,43,298
39267,pareira,42,213
39268,pareira,28,38
39269,pareira,35,1423
39270,pareira,17,106
39271,flausino,0,8391
39272,flausino,53,88
39273,flausino,32,161
39274,flausino,52,312
39275,flausino,21,15
39276,flausino,31,2849
39277,flausino,50,106
39278,flausino,51,121
39279,flausino,15,31
39280,flausino,25,44
39281,flausino,26,21
39282,flausino,41,722
39283,flausino,33,617
39284,flausino,11,44
39285,flausino,24,71
39286,flausino,14,22
39287,flausino,43,21
39288,flausino,42,235
39289,flausino,35,2842
39290,flausino,17,17
39291,heloisa,0,8376
39292,heloisa,12,23
39293,heloisa,27,141
39294,heloisa,13,85
39295,heloisa,29,192
39296,heloisa,23,258
39297,heloisa,53,116
39298,heloisa,32,57
39299,heloisa,52,383
39300,heloisa,21,123
39301,heloisa,31,1181
39302,heloisa,50,92
39303,heloisa,51,197
39304,heloisa,15,209
39305,heloisa,25,246
39306,heloisa,26,983
39307,heloisa,22,92
39308,heloisa,41,629
39309,heloisa,33,338
39310,heloisa,11,63
39311,heloisa,24,198
39312,heloisa,43,108
39313,heloisa,42,325
39314,heloisa,28,68
39315,heloisa,35,2233
39316,heloisa,17,20
39317,augustinho,0,8361
39318,augustinho,12,52
39319,augustinho,27,302
39320,augustinho,13,202
39321,augustinho,29,218
39322,augustinho,23,753
39323,augustinho,53,39
39324,augustinho,32,157
39325,augustinho,52,208
39326,augustinho,21,60
39327,augustinho,31,508
39328,augustinho,50,97
39329,augustinho,51,152
39330,augustinho,15,94
39331,augustinho,25,440
39332,augustinho,26,692
39333,augustinho,22,63
39334,augustinho,41,663
39335,augustinho,33,418
39336,augustinho,11,60
39337,augustinho,24,302
39338,augustinho,14,75
39339,augustinho,43,175
39340,augustinho,42,768
39341,augustinho,28,91
39342,augustinho,35,1760
39343,maraes,0,8359
39344,maraes,12,47
39345,maraes,27,104
39346,maraes,13,742
39347,maraes,16,53
39348,maraes,29,373
39349,maraes,23,202
39350,maraes,53,109
39351,maraes,32,112
39352,maraes,52,414
39353,maraes,21,377
39354,maraes,31,673
39355,maraes,50,122
39356,maraes,51,195
39357,maraes,15,588
39358,maraes,25,100
39359,maraes,26,391
39360,maraes,22,126
39361,maraes,41,427
39362,maraes,33,655
39363,maraes,11,109
39364,maraes,24,72
39365,maraes,14,30
39366,maraes,43,383
39367,maraes,42,208
39368,maraes,28,58
39369,maraes,35,1616
39370,maraes,17,73
39371,cecilio,0,8357
39372,cecilio,27,50
39373,cecilio,13,140
39374,cecilio,29,342
39375,cecilio,23,98
39376,cecilio,53,113
39377,cecilio,32,129
39378,cecilio,52,481
39379,cecilio,21,49
39380,cecilio,31,1761
39381,cecilio,50,134
39382,cecilio,51,125
39383,cecilio,15,55
39384,cecilio,25,55
39385,cecilio,26,325
39386,cecilio,22,41
39387,cecilio,41,601
39388,cecilio,33,636
39389,cecilio,11,87
39390,cecilio,24,61
39391,cecilio,43,201
39392,cecilio,42,233
39393,cecilio,28,34
39394,cecilio,35,2547
39395,cecilio,17,43
39396,moras,0,8319
39397,moras,12,70
39398,moras,27,70
39399,moras,13,417
39400,moras,16,178
39401,moras,29,245
39402,moras,23,223
39403,moras,53,71
39404,moras,32,134
39405,moras,52,193
39406,moras,21,389
39407,moras,31,471
39408,moras,50,110
39409,moras,51,466
39410,moras,15,1050
39411,moras,25,133
39412,moras,26,298
39413,moras,22,160
39414,moras,41,329
39415,moras,33,976
39416,moras,11,129
39417,moras,24,134
39418,moras,14,68
39419,moras,43,526
39420,moras,42,451
39421,moras,28,26
39422,moras,35,958
39423,moras,17,44
39424,maier,0,8316
39425,maier,29,67
39426,maier,53,24
39427,maier,32,388
39428,maier,52,27
39429,maier,31,211
39430,maier,50,109
39431,maier,51,178
39432,maier,41,1767
39433,maier,33,112
39434,maier,11,75
39435,maier,43,3168
39436,maier,42,1637
39437,maier,35,472
39438,maier,17,20
39439,ferreiea,0,8286
39440,ferreiea,12,32
39441,ferreiea,27,111
39442,ferreiea,13,126
39443,ferreiea,16,34
39444,ferreiea,29,464
39445,ferreiea,23,373
39446,ferreiea,53,158
39447,ferreiea,32,195
39448,ferreiea,52,400
39449,ferreiea,21,225
39450,ferreiea,31,1215
39451,ferreiea,50,91
39452,ferreiea,51,180
39453,ferreiea,15,285
39454,ferreiea,25,150
39455,ferreiea,26,410
39456,ferreiea,22,123
39457,ferreiea,41,451
39458,ferreiea,33,707
39459,ferreiea,11,55
39460,ferreiea,24,88
39461,ferreiea,14,23
39462,ferreiea,43,224
39463,ferreiea,42,134
39464,ferreiea,28,43
39465,ferreiea,35,1908
39466,ferreiea,17,81
39467,cabrera,0,8259
39468,cabrera,13,209
39469,cabrera,29,23
39470,cabrera,23,24
39471,cabrera,53,33
39472,cabrera,32,15
39473,cabrera,52,55
39474,cabrera,31,195
39475,cabrera,50,685
39476,cabrera,51,107
39477,cabrera,15,26
39478,cabrera,26,27
39479,cabrera,41,934
39480,cabrera,33,188
39481,cabrera,11,51
39482,cabrera,14,203
39483,cabrera,43,1111
39484,cabrera,42,346
39485,cabrera,35,3984
39486,custodia,0,8257
39487,custodia,12,36
39488,custodia,27,52
39489,custodia,13,155
39490,custodia,16,42
39491,custodia,29,479
39492,custodia,23,223
39493,custodia,53,167
39494,custodia,32,178
39495,custodia,52,507
39496,custodia,21,174
39497,custodia,31,1855
39498,custodia,50,162
39499,custodia,51,148
39500,custodia,15,157
39501,custodia,25,99
39502,custodia,26,273
39503,custodia,22,158
39504,custodia,41,372
39505,custodia,33,637
39506,custodia,11,114
39507,custodia,24,53
39508,custodia,14,19
39509,custodia,43,188
39510,custodia,42,428
39511,custodia,28,69
39512,custodia,35,1429
39513,custodia,17,83
39514,anna,0,8254
39515,anna,13,37
39516,anna,29,263
39517,anna,23,28
39518,anna,53,110
39519,anna,32,356
39520,anna,52,36
39521,anna,31,405
39522,anna,50,49
39523,anna,51,30
39524,anna,15,20
39525,anna,26,60
39526,anna,41,338
39527,anna,33,3033
39528,anna,24,30
39529,anna,43,487
39530,anna,42,273
39531,anna,28,32
39532,anna,35,2605
39533,bona,0,8250
39534,bona,12,31
39535,bona,13,39
39536,bona,29,24
39537,bona,23,18
39538,bona,53,90
39539,bona,32,344
39540,bona,52,15
39541,bona,21,47
39542,bona,31,67
39543,bona,50,48
39544,bona,51,113
39545,bona,15,68
39546,bona,22,330
39547,bona,41,848
39548,bona,33,131
39549,bona,11,31
39550,bona,43,1817
39551,bona,42,3625
39552,bona,35,523
39553,larissa,0,8243
39554,larissa,12,30
39555,larissa,27,259
39556,larissa,13,102
39557,larissa,16,21
39558,larissa,29,165
39559,larissa,23,457
39560,larissa,53,127
39561,larissa,32,20
39562,larissa,52,272
39563,larissa,21,185
39564,larissa,31,998
39565,larissa,50,91
39566,larissa,51,159
39567,larissa,15,231
39568,larissa,25,167
39569,larissa,26,1296
39570,larissa,22,84
39571,larissa,41,537
39572,larissa,33,292
39573,larissa,11,75
39574,larissa,24,338
39575,larissa,14,36
39576,larissa,43,136
39577,larissa,42,281
39578,larissa,28,83
39579,larissa,35,1787
39580,celso,0,8206
39581,celso,12,15
39582,celso,27,46
39583,celso,13,81
39584,celso,29,182
39585,celso,23,68
39586,celso,53,85
39587,celso,32,151
39588,celso,52,172
39589,celso,21,98
39590,celso,31,1471
39591,celso,50,70
39592,celso,51,109
39593,celso,15,250
39594,celso,25,77
39595,celso,26,131
39596,celso,22,117
39597,celso,41,599
39598,celso,33,646
39599,celso,11,49
39600,celso,24,51
39601,celso,14,16
39602,celso,43,451
39603,celso,42,521
39604,celso,28,16
39605,celso,35,2716
39606,cordovil,0,8205
39607,cordovil,12,16
39608,cordovil,13,2431
39609,cordovil,16,157
39610,cordovil,53,28
39611,cordovil,52,57
39612,cordovil,31,80
39613,cordovil,51,20
39614,cordovil,15,4426
39615,cordovil,41,33
39616,cordovil,33,576
39617,cordovil,11,36
39618,cordovil,14,48
39619,cordovil,43,15
39620,cordovil,42,78
39621,cordovil,35,151
39622,carriel,0,8202
39623,carriel,13,15
39624,carriel,31,56
39625,carriel,50,86
39626,carriel,51,127
39627,carriel,41,1259
39628,carriel,33,54
39629,carriel,11,51
39630,carriel,42,143
39631,carriel,35,6358
39632,viveiros,0,8201
39633,viveiros,27,52
39634,viveiros,13,51
39635,viveiros,29,261
39636,viveiros,23,63
39637,viveiros,53,168
39638,viveiros,32,62
39639,viveiros,52,174
39640,viveiros,21,740
39641,viveiros,31,1555
39642,viveiros,50,106
39643,viveiros,51,55
39644,viveiros,15,82
39645,viveiros,26,477
39646,viveiros,22,360
39647,viveiros,41,169
39648,viveiros,33,1151
39649,viveiros,11,20
39650,viveiros,24,33
39651,viveiros,43,29
39652,viveiros,42,72
39653,viveiros,35,2471
39654,viveiros,17,25
39655,silvw,0,8199
39656,silvw,12,19
39657,silvw,27,144
39658,silvw,13,119
39659,silvw,29,368
39660,silvw,23,244
39661,silvw,53,83
39662,silvw,32,92
39663,silvw,52,467
39664,silvw,21,135
39665,silvw,31,813
39666,silvw,50,115
39667,silvw,51,213
39668,silvw,15,242
39669,silvw,25,147
39670,silvw,26,523
39671,silvw,22,84
39672,silvw,41,314
39673,silvw,33,724
39674,silvw,11,48
39675,silvw,24,144
39676,silvw,14,23
39677,silvw,43,415
39678,silvw,42,226
39679,silvw,28,35
39680,silvw,35,2409
39681,silvw,17,43
39682,otoni,0,8192
39683,otoni,16,69
39684,otoni,29,139
39685,otoni,23,40
39686,otoni,53,135
39687,otoni,32,325
39688,otoni,52,389
39689,otoni,21,17
39690,otoni,31,4642
39691,otoni,50,73
39692,otoni,51,76
39693,otoni,15,307
39694,otoni,25,16
39695,otoni,41,112
39696,otoni,33,364
39697,otoni,11,53
39698,otoni,43,84
39699,otoni,42,68
39700,otoni,35,1193
39701,otoni,17,30
39702,carmona,0,8184
39703,carmona,13,67
39704,carmona,16,53
39705,carmona,29,98
39706,carmona,23,30
39707,carmona,53,140
39708,carmona,32,31
39709,carmona,52,97
39710,carmona,21,17
39711,carmona,31,787
39712,carmona,50,529
39713,carmona,51,137
39714,carmona,15,267
39715,carmona,41,880
39716,carmona,33,323
39717,carmona,11,92
39718,carmona,14,75
39719,carmona,43,269
39720,carmona,42,205
39721,carmona,35,4036
39722,silba,0,8180
39723,silba,12,45
39724,silba,27,226
39725,silba,13,141
39726,silba,16,29
39727,silba,29,508
39728,silba,23,350
39729,silba,53,136
39730,silba,32,129
39731,silba,52,282
39732,silba,21,317
39733,silba,31,812
39734,silba,50,105
39735,silba,51,205
39736,silba,15,358
39737,silba,25,199
39738,silba,26,746
39739,silba,22,111
39740,silba,41,318
39741,silba,33,700
39742,silba,11,51
39743,silba,24,215
39744,silba,14,25
39745,silba,43,275
39746,silba,42,137
39747,silba,28,49
39748,silba,35,1665
39749,silba,17,46
39750,pastana,0,8177
39751,pastana,13,106
39752,pastana,16,1173
39753,pastana,29,30
39754,pastana,23,19
39755,pastana,53,36
39756,pastana,52,57
39757,pastana,31,41
39758,pastana,15,5844
39759,pastana,22,17
39760,pastana,41,63
39761,pastana,33,188
39762,pastana,14,42
39763,pastana,42,62
39764,pastana,35,435
39765,rodrigued,0,8177
39766,rodrigued,27,43
39767,rodrigued,13,131
39768,rodrigued,29,220
39769,rodrigued,23,334
39770,rodrigued,53,130
39771,rodrigued,32,154
39772,rodrigued,52,424
39773,rodrigued,21,139
39774,rodrigued,31,1064
39775,rodrigued,50,106
39776,rodrigued,51,188
39777,rodrigued,15,228
39778,rodrigued,25,89
39779,rodrigued,26,156
39780,rodrigued,22,108
39781,rodrigued,41,466
39782,rodrigued,33,633
39783,rodrigued,11,52
39784,rodrigued,24,50
39785,rodrigued,43,692
39786,rodrigued,42,290
39787,rodrigued,28,22
39788,rodrigued,35,2379
39789,rodrigued,17,50
39790,mori,0,8176
39791,mori,27,22
39792,mori,13,136
39793,mori,29,50
39794,mori,53,120
39795,mori,32,139
39796,mori,52,177
39797,mori,31,419
39798,mori,50,193
39799,mori,51,95
39800,mori,15,57
39801,mori,25,17
39802,mori,26,33
39803,mori,41,1130
39804,mori,33,170
39805,mori,11,22
39806,mori,43,279
39807,mori,42,204
39808,mori,35,4828
39809,mori,17,30
39810,boff,0,8165
39811,boff,53,30
39812,boff,32,38
39813,boff,52,21
39814,boff,31,46
39815,boff,50,55
39816,boff,51,208
39817,boff,15,34
39818,boff,41,502
39819,boff,33,23
39820,boff,11,41
39821,boff,43,5515
39822,boff,42,1069
39823,boff,35,542
39824,meurer,0,8165
39825,meurer,52,30
39826,meurer,31,84
39827,meurer,50,151
39828,meurer,51,211
39829,meurer,15,76
39830,meurer,41,1841
39831,meurer,33,48
39832,meurer,11,29
39833,meurer,43,1107
39834,meurer,42,4404
39835,meurer,35,121
39836,vagner,0,8161
39837,vagner,12,16
39838,vagner,27,86
39839,vagner,13,54
39840,vagner,16,23
39841,vagner,29,208
39842,vagner,23,277
39843,vagner,53,92
39844,vagner,32,207
39845,vagner,52,230
39846,vagner,21,99
39847,vagner,31,912
39848,vagner,50,126
39849,vagner,51,263
39850,vagner,15,187
39851,vagner,25,103
39852,vagner,26,219
39853,vagner,22,48
39854,vagner,41,827
39855,vagner,33,565
39856,vagner,11,149
39857,vagner,24,155
39858,vagner,43,1115
39859,vagner,42,614
39860,vagner,28,37
39861,vagner,35,1503
39862,vagner,17,32
39863,juliano,0,8156
39864,juliano,27,56
39865,juliano,13,35
39866,juliano,29,157
39867,juliano,23,155
39868,juliano,53,110
39869,juliano,32,106
39870,juliano,52,257
39871,juliano,21,30
39872,juliano,31,1156
39873,juliano,50,152
39874,juliano,51,154
39875,juliano,15,42
39876,juliano,25,38
39877,juliano,26,153
39878,juliano,22,20
39879,juliano,41,984
39880,juliano,33,679
39881,juliano,11,48
39882,juliano,24,102
39883,juliano,14,19
39884,juliano,43,387
39885,juliano,42,309
39886,juliano,28,32
39887,juliano,35,2946
39888,grando,0,8155
39889,grando,13,15
39890,grando,53,35
39891,grando,32,22
39892,grando,52,48
39893,grando,31,89
39894,grando,50,71
39895,grando,51,240
39896,grando,41,1446
39897,grando,33,24
39898,grando,11,108
39899,grando,43,2836
39900,grando,42,2072
39901,grando,35,1092
39902,elisa,0,8153
39903,elisa,12,15
39904,elisa,27,57
39905,elisa,13,48
39906,elisa,29,173
39907,elisa,23,206
39908,elisa,53,119
39909,elisa,32,116
39910,elisa,52,288
39911,elisa,21,89
39912,elisa,31,1631
39913,elisa,50,75
39914,elisa,51,134
39915,elisa,15,95
39916,elisa,25,130
39917,elisa,26,373
39918,elisa,22,109
39919,elisa,41,429
